Artists,Name,Genre,Weekly.rank
Taylor Swift,End Game,"R&;B,Synth-Pop,UK,Electronic,Rap,Pop",18
Taylor Swift,Everything Has Changed,"Folk,Country,Pop",32
Taylor Swift,Eyes Open,"Screen,Alternative Rock,Soundtrack,Country,Pop",19
Taylor Swift,Fearless,"Pop Country,Country,Pop",9
Taylor Swift,Fifteen,"Pop Country,Country,Pop",23
Taylor Swift,Gorgeous,"Trap,Electro-Pop,Pop",13
Taylor Swift,Haunted,"Pop-Rock,Country,Pop",63
Taylor Swift,Hey Stephen,"Pop Country,Country,Pop",94
Taylor Swift,I Almost Do,Country,65
Taylor Swift,I Knew You Were Trouble.,"Pop-Rock,Dubstep,Electro-Pop,Memes,Pop",2
Taylor Swift,If This Was A Movie,"Country,Pop",10
Taylor Swift,Innocent,"Country,Pop",27
Taylor Swift,Jump Then Fall,"Country,Pop",10
Taylor Swift,Last Kiss,"Country,Pop",71
Taylor Swift,Long Live,"Power Pop,Rock,Country",85
Taylor Swift,Look What You Made Me Do,"Beef,Dance-Pop,Alternative Pop,Electro-Pop,Pop",1
Taylor Swift,Love Story,"Pop Country,Country,Pop",4
Taylor Swift,ME!,"Dream-Pop,Bubblegum Pop,Dance-Pop,Pop",2
Taylor Swift,Mean,"Bluegrass,Country",11
Taylor Swift,Mine,"Pop Country,Power Pop,Country,Pop",3
Taylor Swift,Never Grow Up,"Country,Pop",84
Taylor Swift,New Romantics,"New Wave,Synth-Pop,Pop",46
Taylor Swift,Our Song,"Pop Country,Country,Pop",16
Taylor Swift,Ours,"Country,Pop",13
Taylor Swift,Out Of The Woods,"Electro-Pop,Synth-Pop,Pop",18
Taylor Swift,Picture To Burn,"Country,Pop",28
Taylor Swift,Red,Country,6
Taylor Swift,Ronan,"Country,Pop",16
Taylor Swift,Safe & Sound,"Folk,Indie,Screen,Soundtrack,Country,Pop",30
Taylor Swift,Shake It Off,"Dance-Pop,Pop",1
Taylor Swift,Should've Said No,"Country,Pop",33
Taylor Swift,Sparks Fly,"Pop-Rock,Country,Pop",17
Taylor Swift,Speak Now,"Country,Pop",8
Taylor Swift,State Of Grace,"Rock,Power Pop,Alternative Rock",13
Taylor Swift,Stay Stay Stay,"Country,Pop",91
Taylor Swift,Style,"Pop-Rock,Funk-Pop,Disco,Pop",6
Taylor Swift,Superman,"Country,Pop",26
Taylor Swift,Superstar,"Country,Pop",26
Taylor Swift,Sweeter Than Fiction,"Country,Pop",34
Taylor Swift,Teardrops On My Guitar,"Country,Pop",13
Taylor Swift,The Moment I Knew,"Ballad,Country,Pop",64
Taylor Swift,The Other Side Of The Door,"Country,Pop",23
Taylor Swift,The Story Of Us,"Pop-Punk,Pop-Rock,Country,Pop",41
Taylor Swift,The Way I Loved You,"Pop Country,Country,Pop",72
Taylor Swift,Tim McGraw,"Pop Country,Country,Pop",40
Taylor Swift,Today Was A Fairytale,"Country,Pop",2
Taylor Swift,Untouchable,"Country,Pop",19
Taylor Swift,We Are Never Ever Getting Back Together,"Dance-Pop,Country,Pop-Rock,Pop",1
Taylor Swift,Welcome To New York,"Synth-Pop,Pop",48
Taylor Swift,White Horse,"Pop Country,Ballad,Country,Pop",13
Taylor Swift,Wildest Dreams,"Dream-Pop,Pop",5
Taylor Swift,Wonderland,"Electro-Pop,Synth-Pop,Dance-Pop,Pop",51
Taylor Swift,You Are In Love,Pop,83
Taylor Swift,You Belong With Me,"Pop Country,Country,Pop",2
Taylor Swift,You Need To Calm Down,"Synth-Pop,LGBTQ+,Pop",2
Taylor Swift,You're Not Sorry,"Pop Country,Rock,Ballad,Country",11
Teairra Mari,Make Her Feel Good,R&;B,35
Tech N9Ne,Hood Go Crazy,Rap,90
Teddy Geiger,For You I Will,"Pop-Rock,Pop",29
Tee Grizzley,First Day Out,"Trap,Rap",48
TeeFLii,24 Hours,"R&;B,Rap",85
Teena Marie,A Rose By Any Other Name,R&;B,97
Teena Marie,Still In Love,Pop,70
Tegan And Sara,Closer,"LGBTQ+,Dance-Pop,Synth-Pop,Pop",90
Telepopmusik,Breathe,"Trip-Hop,Electro-Pop,Electro House,Electronic,Downtempo,House,Pop",78
Terri Clark,A Little Gasoline,Pop,75
Terri Clark,Girls Lie Too,Country,36
Terri Clark,I Just Wanna Be Mad,Pop,27
Terri Clark,I Wanna Do It All,Country,38
Terror Squad,Lean Back,Rap,1
Terror Squad,Take Me Home,Rap,62
Terry Dexter,Better Than Me,Pop,99
Terry McDermott,I Want To Know What Love Is,Pop,84
Tessanne Chin,Bridge Over Troubled Water,Pop,64
Thalia,I Want You,R&;B,22
The,Falsetto,"Soundtrack,Broadway,Musicals,Pop",30
The,I Luv Your Girl,R&;B,20
The,Love King,"Soul,Pop,R&;B,Rap",92
The,My Love,"Alternative,Rock,Pop",82
The,Rockin' That Thang,R&;B,22
The,Shawty Is A 10,"R&;B,Rap,Pop",17
The,Walkin' On The Moon,"Pop,Electronic,R&;B,Rap",87
The 1975,Chocolate,"UK,Pop-Rock,Alternative,Alternative Rock,Pop,Rock",80
The 1975,Love Me,"Alternative Pop,Alternative Rock,UK,Alternative Dance,Pop-Rock,New Wave,Pop,Rock",100
The Afters,Beautiful Love,Pop,55
The Alchemist,Hold You Down,"Producer,Rap",95
The All,Dirty Little Secret,"Emo,Pop-Punk,Pop,Alternative Rock,Rock",9
The All,Gives You Hell,"Pop-Rock,Rock",4
The All,I Wanna,Rock,92
The All,It Ends Tonight,"Alternative Rock,Rock",8
The All,Move Along,"Adult Alternative,Alternative Rock,Power Pop,Pop-Rock,Pop,Rock",15
The All,"Swing, Swing","Pop-Rock,Power Pop,Rock",60
The Ataris,The Boys Of Summer,"Alternative Rock,Skate Punk,Pop-Rock,Punk Rock,Cover,Pop-Punk,Rock,Pop",20
The Band Perry,All Your Life,"Country,Rock",37
The Band Perry,Better Dig Two,"Country,Rock",28
The Band Perry,Chainsaw,"Country,Rock",86
The Band Perry,DONE.,"Country,Rock",43
The Band Perry,Don't Let Me Be Lonely,"Country,Rock",59
The Band Perry,If I Die Young,Country,14
The Band Perry,Postcard From Paris,Country,60
The Band Perry,You Lie,"Country,Rock",42
The Beatnuts,Watch Out Now,Rap,84
The Black Eyed Peas,Boom Boom Pow,"Electronic,Dance,Pop,Rap",1
The Black Eyed Peas,Don't Lie,"R&;B,Rap",14
The Black Eyed Peas,Don't Phunk With My Heart,"Dance-Pop,Hip-Hop,Pop,Rap",3
The Black Eyed Peas,Don't Stop The Party,Rap,86
The Black Eyed Peas,Hey Mama,"Dancehall,Hip-Hop,Rap",23
The Black Eyed Peas,I Gotta Feeling,Rap,1
The Black Eyed Peas,Imma Be,"Pop,Rap",1
The Black Eyed Peas,Just Can't Get Enough,"Pop,Electronic,Rap",3
The Black Eyed Peas,Let's Get It Started,"Hip-Hop,Rap",21
The Black Eyed Peas,Meet Me Halfway,"Pop,New Wave,Dance-Pop",7
The Black Eyed Peas,My Humps,"Dance,Pop,Rap",3
The Black Eyed Peas,Pump It,"Dance-Pop,Hip-Hop,Pop,Rap",18
The Black Eyed Peas,Rock That Body,Rap,9
The Black Eyed Peas,The Time,Rap,4
The Black Eyed Peas,Where Is The Love?,"R&;B,Pop,Rap",8
The Black Keys,Fever,"Adult Alternative,Alternative Rock,Blues Rock,Indie Rock,Rock",77
The Black Keys,Gold On The Ceiling,"Blues Rock,Rock",94
The Black Keys,Lonely Boy,Rock,64
The Black Keys,Tighten Up,"Grunge,Blues Rock,Alternative Rock,Alternative,Rock",87
The Bravery,An Honest Mistake,"Rock,Indie Rock",97
The Calling,Wherever You Will Go,"Screen,Soundtrack,Pop,Rock",5
The Carters,Apeshit,"Trap,Rap",13
The Carters,Boss,"R&;B,Rap",77
The Carters,Friends,Rap,99
The Carters,Nice,Rap,95
The Carters,Summer,"R&;B,Rap",84
The Chainsmokers,All We Know,"Dance,Electronic,Pop",18
The Chainsmokers,Closer,"Future Bass,Dance,Electronic,Pop",1
The Chainsmokers,Don't Let Me Down,"Electronic Trap,Electronic,Pop",3
The Chainsmokers,Everybody Hates Me,"House,Electro-Pop,Electronic,Dance,Pop",100
The Chainsmokers,Honest,"Dance,Electronic,Pop",77
The Chainsmokers,Paris,"EDM,Synth-Pop,Dance,Electronic,Pop",6
The Chainsmokers,Roses,"Future Bass,Dance-Pop,Dance,Electro-Pop,Electronic,Pop",6
The Chainsmokers,Setting Fires,"Electro-Pop,Dance,Electronic,Pop",71
The Chainsmokers,Sick Boy,"Dance-Pop,Indie Pop,Alternative Rock,Alternative,Piano,Electro-Pop,Pop,Dance,Electronic",65
The Chainsmokers,Side Effects,"Nu Disco,Future Bass,Dance-Pop,Dance,Pop",66
The Chainsmokers,The One,"Dance,Electronic,Pop",78
The Chainsmokers,This Feeling,"EDM,Bass Music,Electro,Electro-Pop,Future Bass,Electronic,Dance,Pop",50
The Chainsmokers,Who Do You Love,"Future Bass,Dance-Pop,Dance,Australia,Pop",52
"The Chainsmokers, Bebe Rexha",Call You Mine,"Electronic Pop,EDM,Electro House,Electro,Electro-Pop,Electronic,Dance-Pop,Dance,Pop",67
"The Chainsmokers, Coldplay",Something Just Like This,"Adult Contemporary,Future Bass,Adult Alternative,Alternative Rock,Electronic Rock,UK,East Coast,Electro-Pop,Electronic,Dance,Pop",3
The Cheetah Girls,Strut,"Latin Pop,R&;B,Dance-Pop,Disney,Soundtrack,Pop",53
The Cheetah Girls,The Party's Just Begun,"R&;B,Dance-Pop,Disney,Soundtrack,Pop",85
The Clark Family Experience,Meanwhile Back At The Ranch,Pop,80
The Click Five,Just The Girl,Rock,11
The Corrs,Breathless,"Folk,Pop,Pop-Rock",34
The Fratellis,Flathead,"Adult Alternative,Alternative Rock,Indie Rock,UK,Post-Punk,Rock",73
The Fray,Absolute,Rap,70
The Fray,Happy Xmas,Pop,50
The Fray,Heartbeat,"Pop,Rock",42
The Fray,Heartless,"Cover,Rock,Pop",79
The Fray,How To Save A Life,"Piano,Adult Contemporary,Adult Alternative,Pop-Rock,Alternative Rock,Pop,Rock",3
The Fray,Look After You,"Pop-Rock,Alternative Rock,Pop,Rock",59
The Fray,Love Don't Die,"Pop,Rock",60
The Fray,Never Say Never,"Alternative Rock,Rock",32
The Fray,Over My Head,"Adult Alternative,Adult Contemporary,Pop-Rock,Alternative Rock,Pop,Rock",8
The Fray,You Found Me,"Pop,Alternative Rock,Rock",7
The Game,100,"Trap,Canada,West Coast,Rap",82
The Game,All Eyez,"R&;B,Rap",79
The Game,Dreams,Rap,32
The Game,Game's Pain,"West Coast,Rap",75
The Game,Hate It Or Love It,"Hip-Hop,West Coast,Gangsta Rap,Conscious Hip-Hop,Rap",2
The Game,How We Do,"West Coast,Rap",4
The Game,It's Okay,Rap,71
The Game,Let's Ride,Rap,46
The Game,My Life,Rap,21
The Game,Westside Story,Rap,93
The Game,Wouldn't Get Far,Rap,64
The Hives,Hate To Say I Told You So,"Indie Rock,Punk Rock,Soundtrack,Alternative Rock,Garage Punk,Rock",86
The JaneDear Girls,Wildflower,Country,60
The Killers,A Great Big Sled,Rock,54
The Killers,All These Things That I've Done,"Indie Rock,New Wave,Rock",74
The Killers,Boots,Rock,79
The Killers,Human,Rock,32
The Killers,Mr. Brightside,"Emo,Pop-Punk,Post-Punk Revival,Pop-Rock,Alternative Dance,Synth-Pop,Indie Rock,Pop,New Wave,Rock",10
The Killers,Read My Mind,"Synth-Pop,Alternative Rock,Rock",62
The Killers,Runaways,"Alternative Rock,Rock",78
The Killers,Shadowplay,"Cover,Rock",68
The Killers,Somebody Told Me,"Post-Punk Revival,New Wave,Rock",51
The Killers,Spaceman,Rock,67
The Killers,When You Were Young,"Alternative Rock,Rock",14
The Last Goodnight,Pictures Of You,Pop,70
The Lonely Island,I Just Had Sex,"Electro-Pop,Electronic,Satire,Electro,Comedy,Rap",30
The Lonely Island,I'm On A Boat,"Comedy,Rap",56
The Lonely Island,Jack Sparrow,"Electro,Comedy,Rap",69
The Lonely Island,The Creep,"Electro,Comedy,Rap",82
The Lonely Island,Yolo,"Electronic,Comedy,Rap",60
The Lost Trailers,Holler Back,Pop,66
The Lumineers,Ho Hey,"Adult Alternative,Adult Contemporary,Pop,Pop-Rock,Indie Pop,Indie Rock,Folk Rock,Rock",3
The Lumineers,Ophelia,"Piano,Indie Pop,Indie Rock,Pop-Rock,Adult Alternative,Folk,Folk Rock,Alternative Rock,Rock",66
The Lumineers,Stubborn Love,"Adult Alternative,Americana,Pop-Rock,Indie Rock,Folk Rock,Rock",70
The Mars Volta,The Widow,Rock,95
The Naked Brothers Band,Crazy Car,Pop,83
The Neighbourhood,Sweater Weather,"Adult Alternative,Pop-Rock,Indie Rock,Pop,Indie,Alternative Rock,Rock",14
The Notorious B.I.G.,Nasty Girl,"Gangsta Rap,Hardcore Hip-Hop,East Coast,Hip-Hop,Rap",44
The Offspring,Defy You,Rock,77
The Offspring,Hit That,Rock,64
The Offspring,Original Prankster,Rock,70
The Offspring,Why Don't You Get A Job?,"Ska,Punk Rock,Rock",100
The Offspring,"You're Gonna Go Far, Kid",Rock,63
The Pack,Vans,"West Coast,Hyphy,Rap",58
The Postal Service,We Will Become Silhouettes,"Electronic,Indie Rock,Rock",82
The Pussycat Dolls,Beep,"Pop,Rap",13
The Pussycat Dolls,Buttons,Rap,3
The Pussycat Dolls,Don't Cha,"Pop,Rap",2
The Pussycat Dolls,I Don't Need A Man,Pop,93
The Pussycat Dolls,I Hate This Part,"Ballad,Pop",11
The Pussycat Dolls,Stickwitu,"Pop,R&;B",5
The Pussycat Dolls,Top Of The World,Pop,79
The Pussycat Dolls,Wait A Minute,"Pop,Dance",28
The Pussycat Dolls,When I Grow Up,"Electro-Pop,R&;B,Pop",9
The Raconteurs,"Steady, As She Goes","Adult Alternative,Pop-Rock,Alternative Rock,Psychedelic Rock,Garage Rock,Power Pop,Indie Rock,Rock",54
The Ready Set,Love Like Woe,"Pop,Synth-Pop",27
The Red Jumpsuit Apparatus,Face Down,Rock,24
The Revivalists,Wish I Knew You,"Alternative Rock,Pop-Rock,Adult Alternative,Adult Contemporary,Pop-Punk,Pop,Indie Rock,Rock",84
The Roc Project,Never,Pop,97
The Rock Heroes,All Summer Long,Pop,29
The Rolling Stones,Sympathy For The Devil,"Art Rock,Blues Rock,Rock",97
The Ronettes,Sleigh Ride,"Christmas,Pop",26
The Roots,Break You Off,"Neo Soul,Soul,R&;B,Rap",99
The Script,Breakeven,"Pop-Rock,Ireland,Pop",12
The Script,For The First Time,"Ireland,Rock",23
The Script,Hall Of Fame,"Ireland,Pop-Rock,Philosophy,Pop,Rock",25
The Script,Nothing,"Ireland,Rock",32
The Script,Superheroes,"Ireland,Pop",73
The Script,The Man Who Can't Be Moved,"Pop-Rock,Pop,Ireland,Rock",86
The Shins,Phantom Limb,Rock,86
The Smashing Pumpkins,Doomsday Clock,Rock,97
The Smashing Pumpkins,Tarantula,Rock,54
The Strokes,Juicebox,"Indie Rock,Rock",98
The Swell Season,Falling Slowly,"American Idol,Rock",61
The Swon Brothers,I Can't Tell You Why,Pop,99
The Swon Brothers,Later On,Country,86
The Ting Tings,Shut Up And Let Me Go,"Pop,Rock",55
The Ting Tings,That's Not My Name,"Dance-Pop,Indie Pop,New Wave,Rock",39
The Used And My Chemical Romance,Under Pressure,"Pop-Punk,Post-Hardcore,Cover,Rock",41
The Veronicas,Take Me On The Floor,"Rock,Electronic Rock,Dance,Electro-Pop,Pop",81
The Veronicas,Untouched,"Synth Rock,New Wave,Power Pop,Electro-Pop,Pop",17
The Wallflowers,Sleepwalker,"Alternative Rock,Alternative Pop,Indie Rock,Rock",73
The Wanted,Chasing The Sun,"Pop,Electronic,Dance-Pop",50
The Wanted,Glad You Came,"Dance-Pop,Pop",3
The Wanted,I Found You,"Pop,Dance-Pop,Electronic",89
The Wanted,We Own The Night,"Pop,Dance-Pop",94
The Weeknd,Acquainted,"Canada,Pop,R&;B",60
The Weeknd,All I Know,"Canada,Rap,R&;B,Electro-Pop,Pop",46
The Weeknd,Attention,"Canada,R&;B,Electro-Pop,Pop",67
The Weeknd,Call Out My Name,"Canada,R&;B",4
The Weeknd,Can't Feel My Face,"Indie Pop,Soul Pop,Alternative R&;B,Nu Disco,Funk,Canada,Pop,R&;B",1
The Weeknd,Dark Times,"R&;B,Blues,Canada,Pop",91
The Weeknd,Die For You,"Canada,R&;B,Electro-Pop,Pop",43
The Weeknd,False Alarm,"Canada,R&;B,Pop,Electro-Pop",55
The Weeknd,Hurt You,"Canada,R&;B",43
The Weeknd,I Feel It Coming,"Alternative R&;B,Canada,House,R&;B,Electro-Pop,Pop",4
The Weeknd,I Was Never There,"Canada,R&;B",35
The Weeknd,In The Night,"Canada,Pop,R&;B",12
The Weeknd,Losers,"Canada,UK,Pop,R&;B",85
The Weeknd,Love To Lay,"Canada,R&;B,Electro-Pop,Pop",71
The Weeknd,Nothing Without You,"Canada,R&;B,Electro-Pop,Pop",68
The Weeknd,Often,"Canada,Pop,R&;B,Producer",59
The Weeknd,Ordinary Life,"Canada,R&;B,Electro-Pop,Pop",72
The Weeknd,Party Monster,"Canada,R&;B,Electro-Pop,Pop",16
The Weeknd,Prisoner,"Canada,Pop,R&;B",47
The Weeknd,Privilege,"Canada,R&;B",52
The Weeknd,Real Life,"Canada,Pop,R&;B",62
The Weeknd,Reminder,"Alternative R&;B,Canada,Rap,R&;B,Electro-Pop,Pop",31
The Weeknd,Rockin',"Canada,R&;B,Electro-Pop,Pop",44
The Weeknd,Secrets,"Canada,R&;B,Electro-Pop,Pop",47
The Weeknd,Shameless,"Canada,Pop,R&;B",79
The Weeknd,Sidewalks,"West Coast,Canada,Rap,R&;B,Electro-Pop,Pop",27
The Weeknd,Six Feet Under,"Canada,R&;B,Electro-Pop,Pop",34
The Weeknd,Starboy,"Alternative R&;B,Canada,R&;B,Electro-Pop,Pop",1
The Weeknd,Stargirl Interlude,"Canada,R&;B,Electro-Pop,Pop",61
The Weeknd,Tell Your Friends,"Canada,Pop,R&;B",54
The Weeknd,The Hills,"Trap,Alternative R&;B,Canada,Pop,R&;B",1
The Weeknd,True Colors,"Canada,R&;B,Electro-Pop,Pop",48
The Weeknd,Try Me,"Canada,R&;B",26
The Weeknd,Wasted Times,"Electro-Pop,Pop,Electronic,Canada,R&;B",27
The Weeknd,Where You Belong,"Canada,Soundtrack,Screen,R&;B",95
The Weeknd,Wicked Games,"Alternative R&;B,Hip-Hop,Canada,Rap,R&;B",53
"The Weeknd, Kendrick Lamar",Pray For Me,"Easy Listening,East Coast,Screen,Alternative R&;B,Hip-Hop,Marvel,Canada,West Coast,Soundtrack,R&;B,Rap",7
"The White Buffalo, The Forest Rangers",Come Join The Murder,"Rock,Folk Rock",93
The White Stripes,Blue Orchid,Rock,43
The White Stripes,Icky Thump,"Alternative Rock,Protest Songs,Blues,Garage Punk,Pop-Rock,Rock,Pop",26
The White Stripes,Seven Nation Army,"Blues Rock,Garage Rock,Adult Alternative,Alternative Rock,Pop-Rock,Rock,Pop",76
The White Tie Affair,Candle,Pop,57
The Wiseguys,Start The Commotion,"Screen,Disney,Soundtrack,Pop",31
The Wreckers,Leave The Pieces,Country,34
The Wreckers,"My, Oh My",Country,87
Theory Of A Deadman,All Or Nothing,Rock,99
Theory Of A Deadman,Bad Girlfriend,"Hard Rock,Alternative Rock,Rock",75
Theory Of A Deadman,Not Meant To Be,Rock,55
Thinkable,Un,"Soul Pop,Pop,Soul,R&;B,Rap",21
Third Eye Blind,Deep Inside Of You,"Alternative Rock,Rock",69
Third Eye Blind,Never Let You Go,"Alternative Rock,Rock",14
Thirty Seconds To Mars,Closer To The Edge,Rock,99
Thirty Seconds To Mars,From Yesterday,"Alternative Rock,Rock",76
Thirty Seconds To Mars,Kings And Queens,"Alternative Rock,Alternative,Rock",82
Thirty Seconds To Mars,The Kill,"Alternative,Alternative Rock,Rock",65
Thirty Seconds To Mars,This Is War,Rock,72
Thomas Rhett,Crash And Burn,"Pop,Country",36
Thomas Rhett,Craving You,Country,39
Thomas Rhett,Die A Happy Man,Country,21
Thomas Rhett,Get Me Some Of That,Country,41
Thomas Rhett,It Goes Like This,Country,25
Thomas Rhett,Life Changes,Country,36
Thomas Rhett,Look What God Gave Her,Country,32
Thomas Rhett,Make Me Wanna,Country,43
Thomas Rhett,Marry Me,Country,30
Thomas Rhett,Sixteen,Country,42
Thomas Rhett,Something To Do With My Hands,Country,93
Thomas Rhett,Star Of The Show,Country,45
Thomas Rhett,Unforgettable,"Pop Country,Country",47
Thompson Square,Are You Gonna Kiss Me Or Not,Country,32
Thompson Square,Everything I Shouldn't Be Thinking About,Country,69
Thompson Square,Glass,Country,84
Thompson Square,I Got You,Country,68
Thompson Square,If I Didn't Have You,"Country,Rock",49
Three 6 Mafia,Doe Boy Fresh,Rap,54
Three 6 Mafia,Lolli Lolli,Rap,18
Three 6 Mafia,Poppin' My Collar,"Trap,Rap",21
Three 6 Mafia,Shake My,Rap,75
Three 6 Mafia,Stay Fly,"Trap,Rap",13
Three Days Grace,Animal I Have Become,"Alternative Rock,Rock",60
Three Days Grace,Break,"Alternative Rock,Rock",73
Three Days Grace,Everything About You,"Alternative Metal,Post-Grunge,Rock",55
Three Days Grace,Home,Rock,90
Three Days Grace,Just Like You,Rock,55
Three Days Grace,Never Too Late,"Alternative Rock,Rock",71
Three Days Grace,Pain,"Alternative Rock,Rock",44
Thriving Ivory,Angels On The Moon,"Rock,Pop-Rock,Indie Rock",75
Tiesto,Red Lights,"Pop,Electronic",56
Tiesto,Wasted,"Dance,House,Electronic,Pop",49
"Tiesto, Dzeko",Jackie Chan,"Dance,Remix,Rap,Pop",52
Tim McGraw,Angry All The Time,"Country,Rock",38
Tim McGraw,Back When,"Country,Rock",30
Tim McGraw,Better Than I Used To Be,"Country,Rock",52
Tim McGraw,Do You Want Fries With That,"Country,Rock",59
Tim McGraw,Drugs Or Jesus,"Country,Rock",87
Tim McGraw,Felt Good On My Lips,"Country,Rock",26
Tim McGraw,Grown Men Don't Cry,"Country,Rock",25
Tim McGraw,How I'll Always Be,Country,70
Tim McGraw,Humble And Kind,Country,30
Tim McGraw,If You're Reading This,Country,41
Tim McGraw,It's A Business Doing Pleasure With You,"Country,Rock",59
Tim McGraw,Last Dollar,"Country,Rock",13
Tim McGraw,Let It Go,"Country,Rock",47
Tim McGraw,Live Like You Were Dying,"Country,Rock",29
Tim McGraw,Lookin' For That Girl,"Country,Rock",85
Tim McGraw,Meanwhile Back At Mama's,"Rock,Country",41
Tim McGraw,My Best Friend,Country,29
Tim McGraw,My Little Girl,"Country,Rock",35
Tim McGraw,My Next Thirty Years,"Country,Rock",27
Tim McGraw,My Old Friend,"Country,Rock",79
Tim McGraw,Nothin' To Die For,"Country,Rock",68
Tim McGraw,One Of Those Nights,"Country,Rock",32
Tim McGraw,Please Remember Me,"Country,Rock",30
Tim McGraw,Real Good Man,"Country,Rock",27
Tim McGraw,Red Rag Top,"Rock,Country",40
Tim McGraw,She's My Kind Of Rain,"Country,Rock",27
Tim McGraw,Shotgun Rider,"Country,Rock",38
Tim McGraw,Some Things Never Change,"Country,Rock",58
Tim McGraw,Something Like That,"Country,Rock",28
Tim McGraw,Southern Girl,"Country,Rock",42
Tim McGraw,Southern Voice,"Country,Rock",49
Tim McGraw,Still,"Country,Rock",91
Tim McGraw,Suspicions,"Country,Rock",87
Tim McGraw,The Cowboy In Me,"Country,Rock",33
Tim McGraw,Top Of The World,Country,73
Tim McGraw,Truck Yeah,"Country,Rock",57
Tim McGraw,Unbroken,"Country,Rock",26
Tim McGraw,Watch The Wind Blow By,"Country,Rock",32
Tim McGraw,When The Stars Go Blue,Country,37
"Tim McGraw, Faith Hill",Speak To A Girl,"Ballad,Country",61
"Tim McGraw, Faith Hill",The Rest Of Our Life,Country,98
Tim Rushlow,She Misses Him,Pop,59
Timbaland,Apologize,"Ballad,Adult Contemporary,Remix,Hip-Hop,Pop-Rock,R&;B,Producer,Pop",2
Timbaland,Carry Out,"Pop,Rap",11
Timbaland,Give It To Me,"Beef,Portugal,Canada,West Coast,Dance-Pop,Dance,R&;B,Electro-Pop,Electro,Pop,Rap",1
Timbaland,If We Ever Meet Again,"R&;B,Pop-Rock,Pop",37
Timbaland,Morning After Dark,"Pop,Rap",61
Timbaland,Release,Rap,91
Timbaland,Say Something,"Canada,Rap",23
Timbaland,The Way I Are,Rap,3
Timbaland,Undertow,"Pop,Rap",100
Tinashe,2 On,"R&;B,Rap",24
Tinie Tempah,Till I'm Gone,"UK Rap,UK,Rap",90
Tinie Tempah,Written In The Stars,"Rapcore,Rap",12
Toby Keith,A Little Too Late,"Country,Rock",53
Toby Keith,American Ride,"Country,Rock",35
Toby Keith,American Soldier,"Country,Rock",28
Toby Keith,As Good As I Once Was,"Country,Rock",28
Toby Keith,Beers Ago,"Country,Rock",52
Toby Keith,Big Blue Note,"Country,Rock",55
Toby Keith,Bullets In The Gun,"Country,Rock",83
Toby Keith,Country Comes To Town,"Country,Rock",54
Toby Keith,Crash Here Tonight,"Country,Rock",96
Toby Keith,Cryin' For Me,"Country,Rock",73
Toby Keith,Get Drunk And Be Somebody,"Country,Rock",47
Toby Keith,Get My Drink On,"Country,Rock",88
Toby Keith,God Love Her,"Country,Rock",36
Toby Keith,High Maintenance Woman,"Country,Rock",67
Toby Keith,Honkytonk U,"Country,Rock",61
Toby Keith,I Love This Bar,"Country,Rock",26
Toby Keith,I Wanna Talk About Me,"Country,Rock",28
Toby Keith,Lost You Anyway,"Country,Rock",69
Toby Keith,Love Me If You Can,"Country,Rock",48
Toby Keith,Made In America,"Country,Rock",40
Toby Keith,My List,"Country,Rock",26
Toby Keith,Red Solo Cup,"Country,Rock",15
Toby Keith,Rock You Baby,"Country,Rock",66
Toby Keith,She Never Cried In Front Of Me,"Country,Rock",42
Toby Keith,She's A Hottie,"Country,Rock",71
Toby Keith,Somewhere Else,"Country,Rock",80
Toby Keith,Stays In Mexico,Country,51
Toby Keith,Trailerhood,"Country,Rock",97
Toby Keith,Whiskey Girl,"Country,Rock",31
Toby Keith,Who's Your Daddy?,"Country,Rock",22
Toby Keith,You Shouldn't Kiss Me Like This,"Country,Rock",32
Toby Love,Tengo Un Amor,Rap,100
Tom Petty,Saving Grace,Rock,100
Tommy Lee,Good Times,"Rock,Pop",95
Tommy Shane Steiner,What If She's An Angel,Country,39
Toni Braxton,He Wasn't Man Enough,"Soul,R&;B",2
Toni Braxton,Hit The Freeway,"R&;B,Rap",86
Toni Braxton,Just Be A Man About It,"Spoken Word,Neo Soul,R&;B,Rap",32
Toni Braxton,Spanish Guitar,"Soul,R&;B",98
"Tony Bennett, Amy Winehouse",Body And Soul,"Soul,Jazz,R&;B",87
Tony Yayo,So Seductive,Rap,48
Tool,Schism,"Progressive Metal,Progressive Rock,Rock",67
Tori Amos,Bliss,"Electronica,Electronic,Trip-Hop,Rock",91
Tori Kelly,Hollow,"Christian,Pop",68
Tori Kelly,Nobody Love,"Pop,R&;B",60
Tori Kelly,Should've Been Us,"Pop,R&;B",51
Torrey Carter,Take That,Rap,86
Tory Lanez,Luv,"Dancehall,Canada,Rap,R&;B",19
Tory Lanez,Say It,"Alternative R&;B,Trap,Rap,Canada,R&;B",23
"Tory Lanez, Rich The Kid",Talk To Me,"Instrumental Hip-Hop,Trip-Hop,Dancehall,Trap,Canada,R&;B,Rap",43
